station_id,station_name,address,original_database_state,original_state_source,latitude,longitude,nearest_geographic_state,distance_to_nearest_state_boundary_km,distance_to_original_state_boundary_km,inside_another_malaysian_state,outside_malaysia_land_polygons,inside_full_resolution_geoboundaries_reference,inside_independent_arcgis_reference,inside_independent_gadm_reference,exact_coordinate_match_count,nearby_record_count_within_75m,nearby_record_count_within_250m,nearby_station_ids_within_75m,nearest_nearby_distance_metres,synthetic_demo_suspected,recommended_review_category,diagnostic
b0c2e04b-64ec-407e-8f57-f6dbac02623f,PETRONAS - Jalan Bubul Semporna,"Lorong Suria 1, 15570 Semporna, Sabah",Sabah,parsedFromAddress,4.486731,118.609994,Sabah,0.311814,0.311814,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.312 km. Address state agrees; review coastal coordinate precision/source geocoding.
b192fe85-dd92-40eb-8666-bb813c0263b5,Medan Usahawan Tun Razak Sandakan,"Persiaran Impian 14, 53880 Sandakan, Sabah",Sabah,parsedFromAddress,5.844475,118.137672,Sabah,0.729633,0.729633,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.730 km. Address state agrees; review coastal coordinate precision/source geocoding.
b24363ba-4a42-4133-aa4f-666ea658035c,Shell,"Jalan Kenanga 23, 97320 Kota Kinabalu, Sabah",Sabah,parsedFromAddress,5.995919,116.093319,Sabah,0.218286,0.218286,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.218 km. Address state agrees; review coastal coordinate precision/source geocoding.
b386c29c-e675-402b-9b1e-3068739a798c,Ecoworld Gallery @Eco Terraces,"Jalan Permai 8, 63240 George Town, Penang",Penang,parsedFromAddress,5.3964,100.339801,Penang,0.793962,0.793962,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.794 km. Address state agrees; review coastal coordinate precision/source geocoding.
b3b4fd06-a12f-4ab6-8d7f-99e204c51937,Pontian Municipal Council,"Lorong Cendana 5, 27660 Pontian, Johor",Johor,parsedFromAddress,1.477524,103.387391,Johor,0.011089,0.011089,false,true,false,true,false,0,0,0,,,false,missingGeometrySuspected,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Johor at 0.011 km. At least one independent ADM1 reference contains the coordinate; compare source geometries manually without automatic reassignment.
b4009555-0803-410f-b56b-c01085dcad8e,Tawau Airport,"Jalan Melor 3, 86380 Tawau, Sabah",Sabah,parsedFromAddress,4.249506,117.870514,Sabah,0.711234,0.711234,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.711 km. Address state agrees; review coastal coordinate precision/source geocoding.
b43a952b-ce0f-43ad-bcf3-1923c245b8dc,Milimewa Semporna Branch,"Lebuh Wawasan 8, 49060 Semporna, Sabah",Sabah,parsedFromAddress,4.464979,118.629499,Sabah,0.440009,0.440009,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.440 km. Address state agrees; review coastal coordinate precision/source geocoding.
b4720fab-58a2-4367-8598-ead51d7c5fd4,TKS Hypersave,"Lebuh Wawasan 19, 92900 Kota Kinabalu, Sabah",Sabah,parsedFromAddress,5.997627,116.069526,Sabah,0.389106,0.389106,false,true,false,false,false,0,0,2,,155.1,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.389 km. Address state agrees; review coastal coordinate precision/source geocoding.
b6988751-c380-4805-97d3-5667adf12491,Caltex Green Lane,"Lebuh Mahkota 2, 77740 Green Lane, George Town, Penang",Penang,parsedFromAddress,5.392307,100.330951,Penang,0.492635,0.492635,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.493 km. Address state agrees; review coastal coordinate precision/source geocoding.
b6ed1369-352a-4b56-b203-dde8f861be00,Avillion Admiral Cove,"Lebuh Semarak 5, 76820 Port Dickson, Negeri Sembilan",Negeri Sembilan,parsedFromAddress,2.467842,101.840214,Negeri Sembilan,0.883862,0.883862,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Negeri Sembilan at 0.884 km. Address state agrees; review coastal coordinate precision/source geocoding.
b7c66f7d-0a63-412a-999d-527b49bdb98f,Hap Seng Wholesale Mart,"Jalan Suria 15, 59580 Kota Kinabalu, Sabah",Sabah,parsedFromAddress,5.998414,116.068034,Sabah,0.20698,0.20698,false,true,false,false,false,0,0,2,,96.67,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.207 km. Address state agrees; review coastal coordinate precision/source geocoding.
b8afa021-28a3-4399-8735-8eb5843e2fe3,ELEMENTX MALL,"Jalan Merdeka 6, 31710 Melaka City, Melaka",Melaka,parsedFromAddress,2.183465,102.236869,Melaka,0.613136,0.613136,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Melaka at 0.613 km. Address state agrees; review coastal coordinate precision/source geocoding.
ba4f427b-350f-4043-9afc-572e5758c41f,Harbour Mall Sandakan,"Persiaran Merdeka 16, 06290 Sandakan, Sabah",Sabah,parsedFromAddress,5.828428,118.10445,Sabah,0.463181,0.463181,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.463 km. Address state agrees; review coastal coordinate precision/source geocoding.
ba61e557-2157-4316-aba5-418f802cc79c,Miri Airport,"Persiaran Utama 32, 14280 Miri, Sarawak",Sarawak,parsedFromAddress,4.418177,113.979027,Sarawak,1.199374,1.199374,false,true,false,false,false,0,0,0,,,true,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sarawak at 1.199 km. Address state agrees; review coastal coordinate precision/source geocoding.
beb3b0aa-cfa6-4ddd-81ea-9688b32bd5ae,AC HOTEL BY MARRIOTT PENANG,"Persiaran Tun Razak 9, 84350 George Town, Penang",Penang,parsedFromAddress,5.397127,100.330112,Penang,0.036934,0.036934,false,true,false,false,false,0,0,1,,132.97,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.037 km. Address state agrees; review coastal coordinate precision/source geocoding.
bf82fab2-e171-4c6a-8a9f-6a673be2c79a,Villea Rompin Resort & Golf,"Lebuh Suria 30, 86310 Rompin, Pahang",Pahang,parsedFromAddress,2.847512,103.469082,Pahang,0.442132,0.442132,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Pahang at 0.442 km. Address state agrees; review coastal coordinate precision/source geocoding.
bf9be737-f439-451d-bda1-18f307e8babc,Edaran Tan Chong Motor Weld Quay,"Persiaran Merdeka 37, 04320 George Town, Penang",Penang,parsedFromAddress,5.404553,100.347687,Penang,1.000424,1.000424,false,true,false,false,false,0,0,1,,170.9,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.000 km. Address state agrees; review coastal coordinate precision/source geocoding.
bfd7ff19-dbaf-41d1-b145-2829d08124a2,Target Suprmarket Pontian,"Jalan Impian 20, 58120 Pontian, Johor",Johor,parsedFromAddress,1.492465,103.377939,Johor,0.611343,0.611343,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Johor at 0.611 km. Address state agrees; review coastal coordinate precision/source geocoding.
bfe636df-fad9-480c-b0c4-3c3f9ebd0663,Plaza D'Jeti,"Persiaran Harmoni 26, 21010 Johor Bahru, Johor",Johor,parsedFromAddress,1.47505,103.722886,Johor,0.038119,0.038119,false,true,false,true,true,0,0,3,,93.42,false,missingGeometrySuspected,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Johor at 0.038 km. At least one independent ADM1 reference contains the coordinate; compare source geometries manually without automatic reassignment.
c001806a-0fcf-4795-89b6-5288c6dd11ff,GURNEY BEACH CONDO,"Jalan Perdana 10, 05450 Gurney Drive, George Town, Penang",Penang,parsedFromAddress,5.44117,100.327027,Penang,1.313119,1.313119,false,true,false,false,false,0,0,1,,162.45,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.313 km. Address state agrees; review coastal coordinate precision/source geocoding.
c18e6a24-6528-4231-a5de-39fb072d9dcb,PETRONAS BKE 2 (BUTTERWORTH BOUND),"Lorong Tun Razak 22, 07560 Butterworth, Penang",Penang,parsedFromAddress,5.410291,100.353262,Penang,1.029014,1.029014,false,true,false,false,false,0,0,1,,164.91,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.029 km. Address state agrees; review coastal coordinate precision/source geocoding.
c1d6c922-e8dd-47b7-bcb6-576e67501964,Majlis Daerah Mersing,"Lorong Meranti 4, 58330 Mersing, Johor",Johor,parsedFromAddress,2.435805,103.853025,Johor,0.629201,0.629201,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Johor at 0.629 km. Address state agrees; review coastal coordinate precision/source geocoding.
c22349d0-5802-49e1-aeac-a4504e4be92f,Petronas Pak Sabah,"Lorong Chukai 29, 18130 Dungun, Terengganu",Terengganu,parsedFromAddress,4.765661,103.427073,Terengganu,0.485188,0.485188,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.485 km. Address state agrees; review coastal coordinate precision/source geocoding.
c511e9f6-1fa6-4524-8e49-a314609ecf63,QUAY WEST RESIDENCE,"Lebuh Bunga Raya 21, 66460 George Town, Penang",Penang,parsedFromAddress,5.399539,100.347404,Penang,1.166014,1.166014,false,true,false,false,false,0,1,6,2ecf3f85-66dc-4607-83cb-2787a865cd95,63.81,false,duplicateOrNearDuplicateCoordinate,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.166 km. 1 other record(s) occur within 75 m; review shared/near-shared site coordinates.
c5a7debf-576a-4e1f-9ac4-d3bb7193ee4d,JQ Central - Gallery Shoppes,"Lebuh Sri 39, 34510 Kota Kinabalu, Sabah",Sabah,parsedFromAddress,5.999931,116.070916,Sabah,0.538852,0.538852,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.539 km. Address state agrees; review coastal coordinate precision/source geocoding.
c601f56c-261c-4f6d-8644-cdf35e522026,Pasar Awam Jeram,"Jalan Tanjung 15, 23630 Jeram, Kuala Selangor, Selangor",Selangor,parsedFromAddress,3.280476,101.248501,Selangor,2.582114,2.582114,false,true,false,false,false,0,0,0,,,false,requiresManualReview,"Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Selangor at 2.582 km. Address state agrees, but the 2–5 km displacement is too large for automatic boundary-adjacent treatment."
c65540df-49cf-47f5-a8c6-afd156330669,Forest City Waterpark,"Lorong Merdeka 26, 39550 Forest City, Gelang Patah, Johor",Johor,parsedFromAddress,1.33885,103.616147,Johor,1.332894,1.332894,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Johor at 1.333 km. Address state agrees; review coastal coordinate precision/source geocoding.
c676fb64-c6a3-4482-b625-437351be5c9f,Petron Tanjung Keling,"Jalan Harmoni 17, 14960 Melaka City, Melaka",Melaka,parsedFromAddress,2.183734,102.245111,Melaka,0.146977,0.146977,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Melaka at 0.147 km. Address state agrees; review coastal coordinate precision/source geocoding.
c7aa7fe3-5d02-42c7-a78c-d6d8ea409fd3,QUEENS RESIDENCES,"Lebuh Perdana 12, 27910 George Town, Penang",Penang,parsedFromAddress,5.427654,100.345372,Penang,0.651355,0.651355,false,true,false,false,false,0,0,4,,121.79,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.651 km. Address state agrees; review coastal coordinate precision/source geocoding.
c7bbb718-e17a-4270-8251-54a2bf75b6f1,UTC Pahang (Pusat Transformasi Bandar Kuantan),"Jalan Bunga Raya 28, 93020 Kuantan, Pahang",Pahang,parsedFromAddress,3.794755,103.340631,Pahang,0.04396,0.04396,false,true,false,false,false,0,0,2,,112.75,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Pahang at 0.044 km. Address state agrees; review coastal coordinate precision/source geocoding.
c9cacb40-e21f-4fcb-9db8-4d2ce4cf85ae,PENANG MARRIOTT HOTEL,"Lorong Wawasan 16, 41300 George Town, Penang",Penang,parsedFromAddress,5.399576,100.334837,Penang,0.175129,0.175129,false,true,false,false,false,0,0,2,,134.49,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.175 km. Address state agrees; review coastal coordinate precision/source geocoding.
cb17666e-731c-4e1d-9b2d-dcf2ecde7fce,Pejabat Cawangan MBMB Dataran 1Malaysia,"Lorong Dato 24, 31770 Melaka City, Melaka",Melaka,parsedFromAddress,2.173914,102.257194,Melaka,0.898309,0.898309,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Melaka at 0.898 km. Address state agrees; review coastal coordinate precision/source geocoding.
cb74628b-06d8-496f-a546-f3268d685e15,Utama Jaya Superstore,"Jalan Cendana 26, 52930 Kota Kinabalu, Sabah",Sabah,parsedFromAddress,6.000273,116.084687,Sabah,0.214088,0.214088,false,true,false,false,false,0,1,1,3b331bd7-50eb-4a91-a124-7dff1e4fee8e,17.33,false,duplicateOrNearDuplicateCoordinate,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.214 km. 1 other record(s) occur within 75 m; review shared/near-shared site coordinates.
cd2d4384-5f42-43c5-9bae-c355c82db725,Kuantan City Mall,"Lorong Bahagia 13, 98800 Kuantan, Pahang",Pahang,parsedFromAddress,3.802857,103.342988,Pahang,0.173954,0.173954,false,true,false,false,false,0,0,1,,214.61,true,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Pahang at 0.174 km. Address state agrees; review coastal coordinate precision/source geocoding.
cd4df9f9-f2bb-4ee5-9b79-c262db0acbc7,Econsave Jeram,"Lorong Tun 5, 14900 Jeram, Kuala Selangor, Selangor",Selangor,parsedFromAddress,3.274989,101.242998,Selangor,3.442797,3.442797,false,true,false,false,false,0,0,0,,,false,requiresManualReview,"Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Selangor at 3.443 km. Address state agrees, but the 2–5 km displacement is too large for automatic boundary-adjacent treatment."
cd5bd439-62aa-49cb-862e-38908d330e71,TRS Mart Sdn. Bhd,"Lorong Perdana 34, 01630 Kota Kinabalu, Sabah",Sabah,parsedFromAddress,5.990146,116.053785,Sabah,0.951985,0.951985,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.952 km. Address state agrees; review coastal coordinate precision/source geocoding.
ce7d778d-c536-4aab-a58f-60aa8d77125e,Temu Primula Hotel,"Lebuh Rantau 35, 15660 Kuala Terengganu, Terengganu",Terengganu,parsedFromAddress,5.335239,103.160562,Terengganu,0.624954,0.624954,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.625 km. Address state agrees; review coastal coordinate precision/source geocoding.
ce830be9-a5b5-45fa-8e03-dbcccba785b4,Tanjung Piai,"Jalan Perdana 2, 25790 Tanjung Piai, Pontian, Johor",Johor,parsedFromAddress,1.275303,103.49694,Johor,0.117775,0.117775,false,true,false,false,true,0,0,0,,,false,missingGeometrySuspected,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Johor at 0.118 km. At least one independent ADM1 reference contains the coordinate; compare source geometries manually without automatic reassignment.
cf3493a1-51e9-42a1-a7d7-87615687b9f6,Casuarina@Pangkor,"Jalan Perdana 36, 20440 Pangkor Island, Perak",Perak,parsedFromAddress,4.228557,100.539372,Perak,0.237478,0.237478,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Perak at 0.237 km. Address state agrees; review coastal coordinate precision/source geocoding.
cf448cce-3568-43ea-8fc1-86a798f4f400,Sedili Kecil,"Jalan Merdeka 35, 20110 Kota Tinggi, Johor",Johor,parsedFromAddress,1.918147,104.124976,Johor,0.375093,0.375093,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Johor at 0.375 km. Address state agrees; review coastal coordinate precision/source geocoding.
d364d905-1e08-4204-bd0d-cb5760075a0a,Mayangsari Resort Dungun,"Jalan Padang Midin 18, 18660 Dungun, Terengganu",Terengganu,parsedFromAddress,4.762185,103.434514,Terengganu,1.237691,1.237691,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 1.238 km. Address state agrees; review coastal coordinate precision/source geocoding.
d369bb61-7f70-4b2d-a9c6-a7c6205b598a,THE LIGHT HOTEL,"Jalan Cendana 33, 30840 George Town, Penang",Penang,parsedFromAddress,5.4309,100.324691,Penang,0.24842,0.24842,false,true,false,false,false,0,0,2,,127.58,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.248 km. Address state agrees; review coastal coordinate precision/source geocoding.
d42bbbee-e3bd-4c17-90a3-8a4dcadc4495,STARBUCKS ICON CITY,"Jalan Cempaka 1, 37840 Simpang Ampat, Penang",Penang,parsedFromAddress,5.333374,100.400815,Penang,0.480571,0.480571,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.481 km. Address state agrees; review coastal coordinate precision/source geocoding.
d4c68f28-fcdd-4840-8c24-a8405d5a5f91,THE EDISON GEORGE TOWN,"Jalan Besar 5, 11310 George Town, Penang",Penang,parsedFromAddress,5.430561,100.330341,Penang,0.593077,0.593077,false,true,false,false,false,0,0,1,,141.25,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.593 km. Address state agrees; review coastal coordinate precision/source geocoding.
d668dd56-752a-46eb-9c91-066b76865d09,Lotus's,"Jalan Kristal 39, 87700 George Town, Penang",Penang,parsedFromAddress,5.421276,100.346912,Penang,0.083634,0.083634,false,true,false,false,false,0,0,2,,148.03,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.084 km. Address state agrees; review coastal coordinate precision/source geocoding.
da9e730d-585a-4af9-ad2d-48e0d06540f3,Petronas Padang Besar,"Lebuh Bahagia 22, 84540 Padang Besar, Perlis",Perlis,parsedFromAddress,6.667436,100.310112,Perlis,0.101742,0.101742,false,true,false,false,true,0,0,0,,,true,missingGeometrySuspected,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Perlis at 0.102 km. At least one independent ADM1 reference contains the coordinate; compare source geometries manually without automatic reassignment.
dbd0cadd-3360-4f81-a529-4a06fbd20aff,Canal Park,"Jalan Harmoni 5, 10740 Johor Bahru, Johor",Johor,parsedFromAddress,1.47303,103.723165,Johor,0.067022,0.067022,false,true,false,true,false,0,0,1,,226.74,false,missingGeometrySuspected,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Johor at 0.067 km. At least one independent ADM1 reference contains the coordinate; compare source geometries manually without automatic reassignment.
dc09a5f3-dfa6-4c3e-9b37-f51a42fa292a,STARBUCKS JURU,"Jalan Tun Razak 39, 88550 Juru, Penang",Penang,parsedFromAddress,5.2841,100.402892,Penang,1.633115,1.633115,false,true,false,false,false,0,1,1,79c07da0-6ae8-4a3d-bd0a-6ff104eea13f,23.51,false,duplicateOrNearDuplicateCoordinate,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.633 km. 1 other record(s) occur within 75 m; review shared/near-shared site coordinates.
ddc20fcd-08b4-46d6-a7e2-7cd7523a6294,Tunas Manja Supermarket Tanjung Gemok,"Lorong Baru 38, 37690 Rompin, Pahang",Pahang,parsedFromAddress,2.922809,103.619567,Pahang,18.565376,18.565376,false,true,false,false,false,0,0,0,,,false,offshoreOrOutsideMalaysia,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Pahang at 18.565 km. Large displacement requires source-coordinate verification.
e2a92770-d044-4257-b344-da60674c2d90,Mercato Island Plaza,"Lorong Angsana 20, 62360 Tanjung Tokong, Penang",Penang,parsedFromAddress,5.441211,100.32556,Penang,1.219465,1.219465,false,true,false,false,false,0,0,3,,162.45,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.219 km. Address state agrees; review coastal coordinate precision/source geocoding.
e3b18126-d6c6-4faf-80ae-d2bb4b26095d,WINDMILL UPON HILLS,"Lebuh Bukit 27, 44830 Kuantan, Pahang",Pahang,parsedFromAddress,3.792674,103.341445,Pahang,0.166988,0.166988,false,true,false,false,false,0,0,1,,248.4,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Pahang at 0.167 km. Address state agrees; review coastal coordinate precision/source geocoding.
e4485522-6dde-44c5-8c5c-73ca45f7d03a,SKYRIDGE GARDEN CONDO (RESIDENTS ONLY),"Lebuh Bukit 23, 83890 George Town, Penang",Penang,parsedFromAddress,5.433866,100.339332,Penang,1.141831,1.141831,false,true,false,false,false,0,1,1,21239bdd-1d16-4858-beeb-f36f0a9e193a,58.53,false,duplicateOrNearDuplicateCoordinate,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.142 km. 1 other record(s) occur within 75 m; review shared/near-shared site coordinates.
e5f0b0bd-a53a-4a83-b120-576568e69a2e,Kg Rhu - Shell,"Jalan Bukit Bunga 40, 20300 Kuala Terengganu, Terengganu",Terengganu,parsedFromAddress,5.341311,103.158628,Terengganu,0.481526,0.481526,false,true,false,false,false,0,0,1,,158.48,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.482 km. Address state agrees; review coastal coordinate precision/source geocoding.
e7e43fb5-1d5c-40f7-ae3c-f7007d71c718,Sabah International Convention Centre,"Jalan Wawasan 30, 02990 Kota Kinabalu, Sabah",Sabah,parsedFromAddress,5.976294,116.066545,Sabah,0.110514,0.110514,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.111 km. Address state agrees; review coastal coordinate precision/source geocoding.
e85f4ab5-b3c2-4003-92e8-86f96d0d62b7,PEKIN RESTAURANT SUTERA MALL,"Jalan Impian 9, 75460 Taman Sutera, Johor Bahru, Johor",Johor,parsedFromAddress,1.486006,103.795015,Johor,0.032888,0.032888,false,true,false,true,false,0,0,0,,,false,missingGeometrySuspected,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Johor at 0.033 km. At least one independent ADM1 reference contains the coordinate; compare source geometries manually without automatic reassignment.
e8695c1d-8031-47a7-91fe-6a1eff79a23a,Kudat District Office,"Persiaran Tanjung 3, 75930 Kudat, Sabah",Sabah,parsedFromAddress,6.873377,116.829743,Sabah,1.135952,1.135952,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 1.136 km. Address state agrees; review coastal coordinate precision/source geocoding.
e8fa88c1-e228-4475-905a-8812cb0ca2c7,Pengkalan Kubo Mall,"Jalan Kenanga 16, 41850 Pengkalan Kubor, Tumpat, Kelantan",Kelantan,parsedFromAddress,6.223059,102.149098,Kelantan,0.545518,0.545518,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Kelantan at 0.546 km. Address state agrees; review coastal coordinate precision/source geocoding.
ec6598c8-87d0-4d7d-952b-790957de41fb,Shell,"Lorong Sri 20, 42930 George Town, Penang",Penang,parsedFromAddress,5.427041,100.334841,Penang,0.361705,0.361705,false,true,false,false,false,0,0,4,,123.24,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.362 km. Address state agrees; review coastal coordinate precision/source geocoding.
ef482da4-bad9-43e3-a5f8-c708bf43f450,STERLING BOUTIQUE HOTEL MELAKA,"Jalan Merdeka 38, 38690 Melaka City, Melaka",Melaka,parsedFromAddress,2.176937,102.237009,Melaka,1.22517,1.22517,false,true,false,false,false,0,0,2,,100.84,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Melaka at 1.225 km. Address state agrees; review coastal coordinate precision/source geocoding.
eff20006-e372-4f89-8335-3a3ff0f651d4,PETRONAS Jeram,"Jalan Merdeka 21, 42600 Jeram, Kuala Selangor, Selangor",Selangor,parsedFromAddress,3.278574,101.253325,Selangor,2.318217,2.318217,false,true,false,false,false,0,0,0,,,false,requiresManualReview,"Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Selangor at 2.318 km. Address state agrees, but the 2–5 km displacement is too large for automatic boundary-adjacent treatment."
f1006ede-e361-45bd-9a3d-81bda9cfb8e0,RAFFEL TOWER @ MINDEN HEIGHTS PENANG,"Persiaran Raya 1, 79170 Minden Heights, Gelugor, Penang",Penang,parsedFromAddress,5.362596,100.319716,Penang,0.230869,0.230869,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.231 km. Address state agrees; review coastal coordinate precision/source geocoding.
f26e7345-57af-4484-8202-5a830d2e366d,SHELL PAKA R&R SOUTHBOUND,"Lebuh Padang Midin 19, 22120 Paka, Dungun, Terengganu",Terengganu,parsedFromAddress,4.623377,103.452909,Terengganu,0.926606,0.926606,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.927 km. Address state agrees; review coastal coordinate precision/source geocoding.
f2dd4036-ab4a-4ff1-990c-61fb9c1b9edd,ONE IMPERIAL CONDO,"Jalan Bahagia 22, 65070 George Town, Penang",Penang,parsedFromAddress,5.395106,100.342301,Penang,1.099604,1.099604,false,true,false,false,false,0,0,0,,,true,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.100 km. Address state agrees; review coastal coordinate precision/source geocoding.
